
  68723831, $GNGGA,190523.40,4028.8874744,N,10650.3520217,W,4,20,0.7,2110.876,M,-12.180,M,1.4,0000*57
  68724833, $GNGGA,190524.40,4028.8873331,N,10650.3515616,W,4,21,0.6,2110.931,M,-12.180,M,2.4,0000*53
  68725833, $GNGGA,190525.40,4028.8872264,N,10650.3512106,W,4,21,0.6,2110.880,M,-12.180,M,1.4,0000*5B
  68726832, $GNGGA,190526.40,4028.8871615,N,10650.3510322,W,4,21,0.6,2110.907,M,-12.180,M,2.4,0000*52
  68727830, $GNGGA,190527.40,4028.8869759,N,10650.3507905,W,4,21,0.7,2110.940,M,-12.180,M,1.4,0000*5B
  68728832, $GNGGA,190528.40,4028.8868794,N,10650.3506472,W,4,20,0.7,2111.080,M,-12.180,M,2.4,0000*5E
  68729831, $GNGGA,190529.40,4028.8868681,N,10650.3505129,W,4,20,0.7,2111.063,M,-12.180,M,1.4,0000*5C
  68730830, $GNGGA,190530.40,4028.8866674,N,10650.3502995,W,4,20,0.7,2111.180,M,-12.180,M,2.4,0000*57
  68731833, $GNGGA,190531.40,4028.8865640,N,10650.3499599,W,4,21,0.7,2111.195,M,-12.180,M,1.4,0000*57
  68732835, $GNGGA,190532.40,4028.8863115,N,10650.3495114,W,4,21,0.7,2111.436,M,-12.180,M,2.4,0000*57
  68733832, $GNGGA,190533.40,4028.8862250,N,10650.3490389,W,4,21,0.7,2111.530,M,-12.180,M,1.4,0000*52
  68734834, $GNGGA,190534.40,4028.8860605,N,10650.3487294,W,4,21,0.6,2111.566,M,-12.180,M,2.4,0000*59
  68735832, $GNGGA,190535.40,4028.8858543,N,10650.3484271,W,4,22,0.6,2111.533,M,-12.180,M,1.4,0000*5A
  68736831, $GNGGA,190536.40,4028.8858275,N,10650.3481694,W,4,22,0.6,2111.545,M,-12.180,M,2.4,0000*53
  68737832, $GNGGA,190537.40,4028.8859508,N,10650.3478966,W,4,20,0.7,2111.426,M,-12.180,M,1.4,0000*5E
  68738831, $GNGGA,190538.40,4028.8859382,N,10650.3478832,W,4,19,0.7,2111.400,M,-12.180,M,2.4,0000*58
  68739831, $GNGGA,190539.40,4028.8857282,N,10650.3477790,W,4,21,0.7,2111.520,M,-12.180,M,1.4,0000*55
  68740833, $GNGGA,190540.40,4028.8855426,N,10650.3474486,W,4,21,0.7,2111.499,M,-12.180,M,2.4,0000*56
  68741832, $GNGGA,190541.40,4028.8854171,N,10650.3471921,W,4,21,0.7,2111.524,M,-12.180,M,1.4,0000*50
  68742831, $GNGGA,190542.40,4028.8854054,N,10650.3468406,W,4,21,0.7,2111.439,M,-12.180,M,2.4,0000*5B
  68743832, $GNGGA,190543.40,4028.8852013,N,10650.3465267,W,4,21,0.7,2111.332,M,-12.180,M,1.4,0000*5C
  68744832, $GNGGA,190544.40,4028.8850487,N,10650.3461644,W,4,21,0.7,2111.270,M,-12.180,M,2.4,0000*55
  68745832, $GNGGA,190545.40,4028.8848512,N,10650.3457419,W,4,21,0.7,2111.256,M,-12.180,M,1.4,0000*58
  68746831, $GNGGA,190546.40,4028.8847994,N,10650.3451007,W,4,20,0.7,2110.924,M,-12.180,M,2.4,0000*56
  68747831, $GNGGA,190547.40,4028.8844739,N,10650.3449165,W,4,21,0.7,2111.043,M,-12.180,M,1.4,0000*5A
  68748833, $GNGGA,190548.40,4028.8841296,N,10650.3446369,W,4,21,0.7,2111.002,M,-12.180,M,2.4,0000*57
  68749832, $GNGGA,190549.40,4028.8839032,N,10650.3441478,W,4,20,0.7,2110.879,M,-12.180,M,1.4,0000*52
  68750832, $GNGGA,190550.40,4028.8837034,N,10650.3436610,W,4,21,0.7,2110.731,M,-12.180,M,2.4,0000*5F
  68751832, $GNGGA,190551.40,4028.8834742,N,10650.3432523,W,4,21,0.7,2110.672,M,-12.180,M,1.4,0000*59
  68752833, $GNGGA,190552.40,4028.8832614,N,10650.3428204,W,4,20,0.7,2110.629,M,-12.180,M,2.4,0000*5B
  68753833, $GNGGA,190553.40,4028.8829900,N,10650.3424280,W,4,20,0.7,2110.669,M,-12.180,M,1.4,0000*5D
  68754833, $GNGGA,190554.40,4028.8827279,N,10650.3419491,W,4,21,0.7,2110.622,M,-12.180,M,2.4,0000*54
  68755832, $GNGGA,190555.40,4028.8825971,N,10650.3414205,W,4,21,0.7,2110.474,M,-12.180,M,1.4,0000*50
  68756831, $GNGGA,190556.40,4028.8824648,N,10650.3411597,W,4,21,0.7,2110.431,M,-12.180,M,2.4,0000*5C
  68757833, $GNGGA,190557.40,4028.8824251,N,10650.3410603,W,4,20,0.7,2110.415,M,-12.180,M,1.4,0000*5A
  68758833, $GNGGA,190558.40,4028.8823535,N,10650.3408729,W,4,21,0.7,2110.371,M,-12.180,M,2.4,0000*50
  68759833, $GNGGA,190559.40,4028.8820838,N,10650.3405648,W,4,20,0.7,2110.325,M,-12.180,M,1.4,0000*5A
  68760832, $GNGGA,190600.40,4028.8818633,N,10650.3401340,W,4,20,0.7,2110.245,M,-12.180,M,2.4,0000*56
  68761833, $GNGGA,190601.40,4028.8816545,N,10650.3396506,W,4,20,0.7,2110.175,M,-12.180,M,1.4,0000*55
  68762832, $GNGGA,190602.40,4028.8815177,N,10650.3392744,W,4,22,0.6,2110.219,M,-12.180,M,2.4,0000*59
  68763832, $GNGGA,190603.40,4028.8813569,N,10650.3386358,W,4,22,0.6,2110.209,M,-12.180,M,1.4,0000*5B
  68764832, $GNGGA,190604.40,4028.8812965,N,10650.3381060,W,4,20,0.7,2110.187,M,-12.180,M,2.4,0000*57
  68765831, $GNGGA,190605.40,4028.8812021,N,10650.3378557,W,4,21,0.7,2110.233,M,-12.180,M,1.4,0000*56
  68766831, $GNGGA,190606.40,4028.8812045,N,10650.3378596,W,4,20,0.7,2110.216,M,-12.180,M,2.4,0000*5F
  68767835, $GNGGA,190607.40,4028.8812059,N,10650.3378632,W,4,21,0.7,2110.212,M,-12.180,M,1.4,0000*58
  68768832, $GNGGA,190608.40,4028.8812051,N,10650.3378636,W,4,21,0.7,2110.229,M,-12.180,M,2.4,0000*50
  68769833, $GNGGA,190609.40,4028.8810921,N,10650.3378074,W,4,20,0.7,2110.408,M,-12.180,M,1.4,0000*5A
  68770834, $GNGGA,190610.40,4028.8812324,N,10650.3377240,W,4,21,0.7,2110.327,M,-12.180,M,2.4,0000*5D
  68771832, $GNGGA,190611.40,4028.8813342,N,10650.3377900,W,4,21,0.7,2110.257,M,-12.180,M,1.4,0000*57
  68772832, $GNGGA,190612.40,4028.8814250,N,10650.3379395,W,4,22,0.6,2110.154,M,-12.180,M,2.4,0000*58
  68773832, $GNGGA,190613.40,4028.8814892,N,10650.3378831,W,4,21,0.7,2110.101,M,-12.180,M,1.4,0000*58
  68774832, $GNGGA,190614.40,4028.8817294,N,10650.3377825,W,4,20,0.7,2109.860,M,-12.180,M,2.4,0000*5E
  68775832, $GNGGA,190615.40,4028.8819352,N,10650.3380871,W,4,21,0.7,2109.764,M,-12.180,M,1.4,0000*5A
  68776832, $GNGGA,190616.40,4028.8821996,N,10650.3384551,W,4,14,1.4,2109.601,M,-12.180,M,2.4,0000*5E
  68777834, $GNGGA,190617.40,4028.8824315,N,10650.3388063,W,4,20,0.7,2109.552,M,-12.180,M,1.4,0000*50
